URL;VALID;TASK_ID;TASK_RUN_ID;USER_ID;INFO;REF
AUDIO;True;1941;7821;3228;mir läbi hie im bergtiefi, das ischt wahr. aber chasch dü mir es bergi üfzälle wo hächer ischt as hie. lüeg emal da üst die sunnebärge aa.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_1.mp3
AUDIO;True;1941;17118;2413;wier läbe hie im Bärgdeerfji, das ischt waar aber chasch dü mjer es Bärgji üffzelle, wa wäächer ischt als hie? Lüeg emaal da üss di Sunnebärge a!;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_1.mp3
AUDIO;True;1941;19787;4231;wir läbid hie in bärg** das isch klar aber chascht dü mir äs bärgi üfzelle, wo höcher ischt als hie lüeg emal da üs die sunnebärge a;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_1.mp3
AUDIO;True;1941;23773;3035;wier läbet hie im bärgtiefi, das ischt waar aber chasch du mir es bärgi üfzelle wo hèècher ischt als hie? luegemal da üs die sunnebärge aa;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_1.mp3
AUDIO;True;1941;24268;2887;wir läbed hiè im Bärgdéérfli da ischt waar aber chasch du mir ès Bärgi üüfzella wo * ischt als hiè? lueg emaal tagüs diè sunnebärge aa;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_1.mp3
AUDIO;True;1941;33760;4045;Wir läbe hie im bärgtiefi das ischt wahr aber chasch dü mir es bergi ufzellä wo hächer ischt alls hie lüeg emal da üss die sunnebergä aaa;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_1.mp3
AUDIO;True;1942;6716;3157;Wiär tryched ds Heimweh y wie d'Matte ds Wasser. Wiär tryched's y mit äm Wasser us dem eigene Brunnetrog vor dem Hüs. Wir schlücke ds Heimweh y mit äm Roggebrot us dem eigene Acherli mit üschem Ches, mit üsche Epfel ...;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_2.mp3
AUDIO;True;1942;10805;2218;mier triche ds heimweh i wie ds matte ds Wasser wir triches i mit em wasser us em eigene brunnetrog vor dem Hüs wir schlücke ds heimweh i mit em Roggubrot us em eigene acherli mit üschem Ches mit üschen äpfel;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_2.mp3
AUDIO;True;1942;20504;2887;Wir triichets Häimwéé ii wiè pMatte iz Wasser wir triicheds ii mittem Wasser ussdem eygene Brunnetrog vorder *** wir schlikets Häimwéé ii mittem Roggebroot usdem eygene Acherli mit ischem Chääs mit üüsche Aepfel;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_2.mp3
AUDIO;True;1942;21925;4269;wier triche ds Heimweh i wie d Matte üs ds Wasser. Wier triches i mit äm Wasser us däm eigenä Brunnätrog vor däm Hüüs. Wier schlückä ds Heimweh i mit äm Roggäbrod us däm eigenä Acherli mit usem Chees mit üsche Epfel.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_2.mp3
AUDIO;True;1942;29352;2413;wiër triiche ds Heimweh i wie d'Matte ds Wasser, wiër triiches i mit dem Wasser us dem eigene Brunnetrog vor dem Hüs, wiër schlicke ds Heimweh i mit dem Roggubrot us dem eigene Acherli mit iischem Chees, mit iische Epflu;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_2.mp3
AUDIO;True;1942;30890;4962;Mir trichet s'Heimweh iih wie d'Mathe üs S'Wasser mir trichlets iih Mitem Wasser usedem eigete Brunnetropf Vordem Hüüs mir schlickeds Heimweh iih Mitem Roggebrot usem eigete Acherli Mit üüsem Chäs mit üüsne Äpfle;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_2.mp3
AUDIO;True;1943;2362;2324;was de das heisst en eigener cheller ha viecher das weisch den erst wenn de jede schluck und jedes wasser und jedi brosme brot mit geld müese chäufe und das als wie ihri friheit und friede gniesse;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1943;12403;3393;Wàs dè dàs heìst èn äìgënë Chellër haa ùnd èn äìgënë Schpiichër, das weìsch den erscht wen de jedë Schlùgglì ì ds Wassër nìdì ùnd jedì Broosmä Broot mìt Gèrdnyss èrchöìffä. Das alls xx ùmp Frììdä ggnìèssè.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1943;14704;2887;Und waas de daas heysst en eygene Chäller haa **** eygene Schpiicher, das weysch de eersch wenntté jedeschSchluck leens Wasser und jedi Broosme Broot mit*** erchöiffe, daas alls chönne wir hie i Fryyhet und  Fride gniessu;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1943;15961;-1;Was dè daas heisst: en eigene Chäller haa u en eigne Sp- iicher, das weisch de eerscht, wenn d de jede Schluck und jedes Wasser und jedi Broosme Broot mit Gält müest erchöife. Daas alls chöi mier hie i Friden und Friiheit gniesse.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1943;23273;4593;und was de das heysst wenn irgend e chäller das weisch de erscht wenn jede schluck lens wasser ddd jede brosme brot mit gärtner sch dr teufl das alles chöir;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1943;23453;2689;Was de das heisst, eneigene Chäller ha ond en eigene Spycher, das weiss denn ersch, we jede Schlock leers Wasser ond jedi Brosme Brot met Gärd müesst erchöife. Das alls chöie wer hier i Fride u Freihieit gniesse;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1943;23958;4585;Was de das heisst, en eigene Chäller haa ond en eigene Spiicher Spiicher, das weisch de erscht, wenn de jede Schluck ond jedes Wasser met de ond jedi Brosme Brot met Gäld müesst erchöife das alls chönne mer hie in Friede ond Friiheit gniesse.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1943;31700;4125;Was de das heïsst, en eïgene Chällr haa u ne eïge Spiichr, das weïscht de eerscht, wenn'd de jede Schluck und jedes Wassr mit de und jedi Broosme Brot mit Gärt müesst erchöife, das alls chönt *** Friheït und Fride gniësse.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1943;33677;2413;und waas de das heisst, en eigene  Chäller ha und e eige Spiicher, das weischt de eerscht, wenn de jede Schluck leews Wasser wider und jedi Broosma Broot mit Gääld müëst erchöüfu das alls chenne wiër hië in Friiheit und Fride gniëssu;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1943;36162;5356;Und was de das héisst en éigene Chäller ha un en eige Spycher, das wéisch de erscht, wenn de jede Schluck lèrs Wasser mit dr u jedi Brosme Brot mit Gäld müäscht  erchöuffe das alls chenne wier i Fryhéit un Fride gniessu;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_3.mp3
AUDIO;True;1944;19619;2887;wir brüüche nit na andere Giigun ztanze nid va jedem Halungg wiè Schglaawe ufz  Chnetz falle unter Puugel zmache. wir stéé uf éeygenem Bode ond ässe usder eygene Tischtrüki    üüschi Schpiis;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_4.mp3
AUDIO;True;1944;31629;4094;ir brüched nid nach andere Giige ztanze, nid vor jem Halunk wie Schklaave uf das Chnetz falle und der Buggel zmache. Ir schtien eegete Bode und ässed us de eegete Tischtückli üschesch Spiis.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_4.mp3
AUDIO;True;1944;32498;4369;Mir brüüchend nid na anderi Liit go z tanze, nid vor jedem Halungg wie Schklave durchs Netz alle und en Puggel z mache. Wir stehn eigenem Bode und ässed us der eigene Tischtrückli ischi Schpis;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_6_speaker2_4.mp3
AUDIO;True;1945;17256;2413;hiendre und daa isch friener kei Bachofe *** gsi, de het jede sälbscht gibachut mine Vatter seelig het nit numme gibachot, er hett öü gmalet, z'Choru, sälbscht är hett e Mili gha da ind er Wildi;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_1.mp3
AUDIO;True;1945;23224;2887;Hièneren da isch frièr ké Bachenofene gsii Dér hät jéde sälbscht gébachet Mine Vatter selig hät nid nume gébachet är hät öü gmaalet s Choore sälbscht är hät e Müli gha da indèr Wildi;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_1.mp3
AUDIO;True;1946;991;1960;*** dänn händ lüt chorn brunggä dänn hänsch das zerscht muäs sortiärä dänn hänsch ou mit mit grossä plätz dechene hänsch s ä diensch breitend und dadurch hänsch s dänn chorn üs ga und händ äs da gedort in dä sunä;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_2.mp3
AUDIO;True;1946;6527;2927;Är het än Mühle gha, da in der Müldi U de hei d Lit Chorb brungä U de heisch das zerscht miessä derä Wisch ä so mit grossä Plätz Dechinä, hends ää, die hends üsgsch- preitet und dadurch heisch de z Chorn üs- geta und heits its d gedehrt in der Son;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_2.mp3
AUDIO;True;1946;14294;3524;Er het ä Müli gha da in der Wildi u de hend d Lüt Chore prunge u de hendsch das zersch müsse terre. De hendsch ä so mit, mit grosse Blätz Dechene hends äh, die hendsch üs gschbreitet und daruf hendsch de d s Chore üs getaa und hends es da geterrt in der Sunne;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_2.mp3
AUDIO;True;1946;17169;2887;är héd ä Müli gcha do innde **** und dä hänn dLüt Choore prunge und dä héndsch da zersch müesse tière dä händschis ò mit mit gròòsse Blätz Téchènè hénds ää diè hénds üüsgschbréytet und dadruf héndschdä z Choore üsgétaa und héndsis daa gedérrt idr Sunn;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_2.mp3
AUDIO;True;1946;17267;3823;Är het Mühi ka da in de Wildi ond den hend Lüt Chorb bronge ond den händsch das zerscht miesse diere dä händschi wo met grosse Plätzderdenä hends üsgsp... breitet ond daruf hendsch den s'Chorn üs geta ond de hei sis da gedäert i de Sonnä;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_2.mp3
AUDIO;True;1946;17299;2413;e hett e Mili gha da in dr Wildi und de heint d'Lit Chore brungu und de heintsch das zeerscht miesu derre de heintsch eso mit, mit groosse Blätz Dechene, die heintsch üs- gspreitet und darüf heintsch de ds Choru üs- gitaa und heint ses da giderrt in dr Sunn;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_2.mp3
AUDIO;True;1946;19028;4140;Er hed e Müli gha da in der wildi Und de hend d Lit **** Und de hendsch das zerscht müesse düara Denn hendschi eso mit mit grossa *** ***hends die hends **** und dadurch hends de chor us usita und hends****;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_2.mp3
AUDIO;True;1947;1242;2040;hind emal het der vater glärmet und het gseit das *** aber mit dir jetzt hegs mer aber de gan de *** total versabbet me desmal go düri ufneh het er de müesse haue mit em hammer het er d'schteine miesse go haue und de isch es de ändli gange;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_3.mp3
AUDIO;True;1947;6713;3157;Hindemal het dr Vatter glärmet und het gseit das Borli schit aber nit dir gsi jez heigsch mr aber de  ganz as Blattmit total versabet. Mues i nomal ga d'Müri ufnä. Hed är de müesse houe mid äm Hammer. Wil mir hei müesse d'Steine ga houe. d'Steine ga houe mid äm Hammer Und de he mr äntli gange.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_3.mp3
AUDIO;True;1947;11329;3299;Hyt emol hetdr Vater glärmet und hetgset, dass d Borlish aber ned.. Eljetz het mer aber e ganzes Blatt mit ? Mit em Hammer han i d Steine müese go houe ***;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_3.mp3
AUDIO;True;1947;20005;4227;*** *** *** houe mit em mit em Hammer wil er sSteine hät müese go houe u de ischs denn endlig gange.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_3.mp3
AUDIO;True;1948;4886;2700;De wensch de ds Mähl gmale ka hend, sa hendsches in e grossi Müelte geta, das hed me ime in de gwenliche Stube gmach grossi Müelte und da ds Mähl dri geta und derna Wasser warms, chalts, je nachdem dass hed gebrücht, das hed der Bäcker halt jede Maa häd das *** verstange, hed gwisst, wia ma das macht;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_4.mp3
AUDIO;True;1948;16489;3767;*** grossi müete gitene das het me i de quellestube gmacht grossi muetere und das mäderige ta der nah wasser warms chaltsi oder ... gebrücht das het dr bäcker halt jede ma hät das selbst verstande hät gwüst wie mer das macht;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_4.mp3
AUDIO;True;1948;18061;2887;Der hendsch détz Määl gmale ghaa hend so hénds ès dénne ine grossi Müelte getaa das hépme immer ide gwöönleche Schtube gmacht grossi Müelte und daazMääl driigetaa und dernaa Wassr warms  und chalts je nochdémm dass hét gébrüüücht, das häd  de Bäcker halt jede Maa hät das sälbsch verstange hät gwüssid wéme das macht;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_4.mp3
AUDIO;True;1948;35946;5135;*** *** grossi müete und dä ds mähl driigetaa und derna wasser warms und chalts je nach dem dass si gebrücht dass dä bäcker hatt jede maa hätts das selbscht verschtande gwüssi wie me das macht;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_4.mp3
AUDIO;True;1949;1145;2040;Und de henschi no biz hefi dri getaa aber di hefi hensch de *** vo nem nachbar gno wenn der gebache ka het het der zletscht miesse e stuck e teig uff ziite tüe und het dernah gno und de under der teig drundergeta und das het denn d'hefi gää;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_5.mp3
AUDIO;True;1949;7611;2943;Den hein schi nu e Bitz Hebi drin getan, aber di Hebi  heinsch de anhi vonem Nachbar gnu und wenn där gebache gha het der zlescht müesse es Stuck Teig uf d Site tüe aber er het ne na gnu und ne under de Teig drunder getan und das hed de d Hebi gäh;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_5.mp3
AUDIO;True;1949;11630;3040;do hen schi no bizz hefi dringetan, aber die hefi häns si vom vom e nochbar gno. wenn der gebache gha ghet. da hät zum schluss misse e stüc der teig uf d site due, und hett en dänn gno***das hett dänn d'hefi gä.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_5.mp3
AUDIO;True;1949;13075;2887;und dä hentschi no bitz  Hebi drinngetaa , aber die Hebi hendsch deer gwönnli vanem Nachbaar gnoo wen der gebache ghaa het. derhet zletscht e Schtuck Teygg ufzitte tüe un hetne na gnoo unttä under der ander Teygg undergetaa undas het  te d Hebi gää.;https://dindialaekt.ch/data/transcribe/SDS_CD2_1_8_speaker1_5.mp3
AUDIO;True;1950;3454;2422;Und dän im Abril widr häd mär widr schön wätr det dän tuät mär d'räbä ha- -ke da macht mär mit äm hoscht mä macht zimli grosi schübl das dä bodä schön luftig lo- -ker blibt dä früälig dor;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_1.mp3
AUDIO;True;1950;22617;2887;Und dän im Abrille wider häpme wider schön Wätter déét dän tuepme tRääbe hacke. Da machpme mittèm Chaarscht Mè macht zimmli groossi Schübel das de Bode schön luftig und locker bliibt de Früelig duur;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_1.mp3
AUDIO;True;1950;30115;3225;und denn im Aprile wider het me wider schön Wetter det, denn tuet me d Räbe hacke da macht me mit em Harscht. me macht zimli grossi Schübel, das de Bode schön luftig und locker blibt de Früelig dur;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_1.mp3
AUDIO;True;1951;2408;1995;Hat man dann einen halben Tag gelesen, oder einen Tag ist die ***  voll auf dem Wagen fährt man zur Presse abends. Dort werden die Trauben wieder hinausgeschaufelt und in eine Bütt umgeleert hinein in die Traubenmühle. Diese steht auf dem Kopf und dort werden sie gemahlen.;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_2.mp3
AUDIO;True;1951;4312;2621;het mer dänn en halbe tag gläse oder en tag und s ? voll uf em wage fahrt me i prässi z'obe. deet wäred d'trübel weder usegschuflet ine ie..d'? werd gläärt i d'trübelmöli ie. die stoht uf em b? und deet werds gmahle;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_2.mp3
AUDIO;True;1951;17581;2887;häpmedänn en halbe Tag glääse oder en Taag unds **** volle ufem Waage Faarpme iPrässi zoobe, deet wärded Trüübel wider usegschuuflet ine Bücki iè, s Bücki wird glèèrt i trüübelmüli iè, die stooht ufem Bocke und  déét wirds gmaale;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_2.mp3
AUDIO;True;1951;20720;4382;het mer dänn en halbe tag glääse oder en taag *** voll ufm waage faart me i d prässi zoobe det wärded t trübel wider usegschuuflet ine bük k ie s büki wird gleert id trübelmuli ie, die stot ufm bok ke und deet wirds gmaale;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_2.mp3
AUDIO;True;1951;24409;3548;...hät me dänn en halbe Taag gglääsen oder en Taag und s *** voll uf em Waage, faart me i d Prässi, zoobe, deet wäärded d Trüübel wider usegschuflet in e Bücki ie, s Bücki wiirt gglèèrt i d Trüübelmüli ie, die  stoot uf em Bocke, und deet wiirt s ggmaale.;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_2.mp3
AUDIO;True;1951;32373;4985;hätt me denn halbe tag gläse odr en tag und d tier voll ufm wage fahrt me ind prässi dobe det wärded d ribel widr usegschuflet ine büchs d büchsi wird gleert in e chübl ie die stoht ufm bock und det wirds gmahle;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_2.mp3
AUDIO;True;1952;17876;2887;Ischs Lääse fertig isch eigentlich au dArbet färtig im Räppäärg me tuetno velicht no dSchtäcken uus uff de Winter, macht dSchraage  devo, me tuet im Winter **** ue, da isch de Räck wome bim Hacke abe ziet und dänn gits mitteZiit undene Maade;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_3.mp3
AUDIO;True;1952;27052;4770;isch laader fertig isch eigentlich au arbet fertig im räbbärg me tuet no,vilicht no sta kanus ,ob de wente ma tschauge devo,me tuet im wenter d orpheliu da ischd ä Räb wome bim abka abeziet ibänd jetzt müesse si dunnde am haage;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_3.mp3
AUDIO;True;1952;28470;4375;Isch s Lääse fertig isch äigentlich au d Arbet fertig im Räbbärg, me duet no, vilicht no d Stä- cken uus uf de Winter, macht Schraage dervo, me duet im Winter d Vorfelli ue, da isch der Härd, wo me bim Hacke abezieht, dänn git s mit der Zyt unden e Mahde.;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_3.mp3
AUDIO;True;1952;33625;4953;Isch s Läse fertig ischt eigentlich au d Arbet fertig im Räbbärg me tuet no, vilicht no d Stäcken uus uf dä Winter macht d Schraage devo und tuet im Winter ... ue da isch dä Räb wo mer bim Hacke abezieht dänn gits mit der Zyt unde nä Maade;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_3.mp3
AUDIO;True;1953;4916;2737;In der Winterzeit, hat man im Weinberg keine Arbeiten zu tun man sollte vielleicht noch ungefähr Düngen weil das für die Reben gut ist;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_4.mp3
AUDIO;True;1953;6506;2827;Öbere wenter geds i de räbe nüt z tue Mer dod velecht no öppe Andere grond iefüehre Well da de räbe guet tuet;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_4.mp3
AUDIO;True;1953;14431;3534;Übere Winter gits i de Rääbe nüt z tue me duet villicht  no öbbe andere Grund ie füere wil daa de Rääbe guet tuet;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_4.mp3
AUDIO;True;1953;18788;4047;Ueber e Winter gitz i dä Rääbe nüt ztue und üppedie no *** andere *** hiefüere will daa de Rääbe guettuet.;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_4.mp3
AUDIO;True;1953;19833;4303;Über e Winter git's i dr Äbeni nüt z'tue. De viellicht no, öppe... andere Grund iefüehre Will da(s) de Rääbe guet tuet;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_4.mp3
AUDIO;True;1953;20799;2887;öbere Winter gits ide Rääbe nüd ztue me tuet vilich no öpe andere Grund ièfüere wül daa de Rääbe guet tuet;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_4.mp3
AUDIO;True;1953;21690;2413;über Winter gids i de Rääbe nüt z'tue me tuet villicht no öppe andere Grund ie füere wüu daa de Rääbe guet tuet;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_4.mp3
AUDIO;True;1954;16996;3669;....i d Räbe ue nimmt me mäischtens d Büttene uf de Wage. Hüt gseht e Gruppe id Räbe-n ye Do isch e Holzscheer wo me-n-an Rugge ahänggt-unte-n-isch äng, obe wyt duet öppe voll g'mässe 75-80 Liter;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_5.mp3
AUDIO;True;1954;17611;3548;*** i d Rääben ue nimmt me mäischtes Büttene uf de Waage, Bücki da bruucht me für i d Rääben ie, da isch e Holzgschiir, wo men an Ruggen aahänkt, unden isch äng, obe wiit, tuet öppe, voll ggmässe, föifesibezg bis achzg Liter.;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_5.mp3
AUDIO;True;1954;20831;2887;Und zwaar id Rääbenue nimmpe maischtens Püttene uffde waage, sPücki da bruuchpme für it Rääbeniè da isch e Holzgschéér womenan Rugge ahänkt undenenisch äng obe witt tuet öpe voll gmässe föifesibezg bis achzg Liter;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_5.mp3
AUDIO;True;1954;22252;4488;Und zwar id Räbe n'ue nimmt me meischtens d'Büttene uf de Waage, ds Bücki da brucht me für id Rääben ie da isch e Holzgschirr wome an Rugge ahänkt, unde isch äng, obe wit tuet öppe voll mässe foifesibezg bis achzg Liter;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_5.mp3
AUDIO;True;1954;23215;4589;und zwar id räbe ue nimmt mer meischtens d böttene uf de wage. d *** brucht mer för id räbe ie da isch e holzgschirr womer im rugge ahängt, unde isch äng, obe wit duet öpe vollgmässe föifesebezg bis achzg liter;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_11_speaker1_5.mp3
AUDIO;True;1955;6139;3018;JAJA ES GAHT JETZT ZUM ... ZUE ABER HÜT ISCH JO DAS NÜME GLICH WIE FRIEHNER SELBSTVERSTÄNDLIG MÄR HÄT ODER HETTED DREI, VIER, FÜNF MAL SO VIEL FRUCHT ABER FRIEHNER ISCH DAS GANZ ANDERSCH GLI;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_1.mp3
AUDIO;True;1955;18084;3654;Ja, ja, es goht jetz stramm de Ärnd zue. Aber hit isch jo das nemmi glich wie früehner. Sälbverständlig, mer het jo de hitte drei-, vier-, fünfmol eso viel Frucht. Aber früehner isch das ganz andersch gsi.;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_1.mp3
AUDIO;True;1955;19246;3929;Jaja es goht ez *** der *** zue Aber hit ische ja das nümmi glich wie früener Sälbverständlich mer het ja *** drei, vier fümf mal sovill Frucht Aber friener isch das ganz angersch ***;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_1.mp3
AUDIO;True;1955;20054;4270;Jo,jo äs goht jetz strumm dä Arm zue aber hit isch jo das nüme glich wie füehner sälbverständli,me hät jo dehüder öppe drei,vier fünfmol soviel Frucht aber früehner isch das ganz andersch gli.;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_1.mp3
AUDIO;True;1955;20019;3991;jaja as got jetsch schtromm derarm zue aber hit isch ja das nüme glich wiä früäner sälbverschtändlig me het jo de hite pe drei viär fümf Mal sovil Frucht aber friener isch das gans angersch gle;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_1.mp3
AUDIO;True;1955;23776;4161;Jäjä, es goht jetz schtramm der Ärn zue aber hit isch ja das nimmi glych wie früener sälbverschtändlig me hät ja dehitte drey, vier, fünf Mal sovil Frucht aber früener isch das ganz andersch gsy;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_1.mp3
AUDIO;True;1955;23826;2887;jaja es good jetz schtramm der Aern zue aber hit isch jo daas  nümme gllich we frièner selpferständlig me hät jo dè hütte öpe drey vièr fünf moll sovill  Frucht aber früner isch das ganz angersch *;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_1.mp3
AUDIO;True;1955;27478;4800;ja, ja, es got jetz stramm der Ärn zu aber hüt isch ja das nimme glich wie früener selbverständlich, me het jo hütte drei vir fümf mol so vil Frucht, aber früener isch das ganz anersch gle;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_1.mp3
AUDIO;True;1956;624;1882;nacher wo ich bueb gsi bin sägese gmäht worde *** so het mer e sbögli dra gmacht, an d sägese und hets schön aaböglet *** ***;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_2.mp3
AUDIO;True;1956;17138;3822;nochher wonich bueb xi bi isch so das sagesä gmeit worde wenn d fruchte no schön gstande isch so hett mer s beegli dra gmacht am sägesä und hetts schön apeglet und sind d schnitte noch hoch und hai das eweg gnoo und schön uf d sadle gleit;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_2.mp3
AUDIO;True;1956;21405;4423;nachhär wonich bueb gsi bi isch so dr sägesä gmait worde wenn sfruchte no schen gschtange isch se het me sbeegli dragmacht and sägesä un heds scheen adeegled un sün dschnidder na cho und hai das awäg gnu und scheen ufd sädle glaid;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_2.mp3
AUDIO;True;1956;22708;4544;daher won ich Bueb gsi bi isch so mit de Sägesse gmeiht worde, neh d Fruchte no schön gschtange isch so hett mer s Beegli dra gmacht, a d Sägesse und hett schön abeeglet und sind d'Schnitter no cho und hei das eweg gno und scheen of d Zettle gleit;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_2.mp3
AUDIO;True;1956;22806;4125;Nachhär, won ich Buäb gsi bi, isch s'*** mt dr Sägesse gmait worde, wenn d'Fruchte no schen gstangen isch, so het me s'Fegli dra gmacht an d'Sägesse ond het schen apeglet ond sind d'Schnittene cho on hai das äwäg gno ond schen uf d'Sättle glait.;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_2.mp3
AUDIO;True;1956;27177;2887;Nochhär won iich Bueb gsi bi isch so der Säägese gmaait woorde, wän z Fruchte no scheen gschtangen isch sä hepme s Beegli draagmacht ant Säägese on häts scheen aapeeglet und sen dSchnitter na choo und häi das ewägg gnoo und scheen uf Zättli gglait;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_2.mp3
AUDIO;True;1956;31495;1841;Nachhär, won ich Bueb gsi bi, isch no mit dr Sägässe gmeit worde, wenn d'Fruchte noch scheen standä isch so hät mer s'Beegli dragmacht an d'Sägesse und hätt scheen abeegled und sind schittene cho, und hei das egwäg gno, und schen uf z'Wägli gleit;https://dindialaekt.ch/data/transcribe/SDS_CD2_2_2_speaker1_2.mp3
